2023.10.27,03:00,1986.659,1988.248,1986.388,1987.869,2215
2023.10.27,04:00,1987.857,1989.921,1987.857,1989.474,2484
2023.10.27,05:00,1989.504,1989.567,1986.405,1988.899,3332
2023.10.27,06:00,1988.934,1989.668,1986.199,1987.442,4201
2023.10.27,07:00,1987.473,1989.018,1985.793,1987.314,3983
2023.10.27,08:00,1987.309,1987.440,1985.475,1986.889,3307
2023.10.27,09:00,1986.922,1987.886,1985.214,1985.840,3017
2023.10.27,10:00,1985.809,1986.155,1980.575,1980.575,3332
2023.10.27,11:00,1980.541,1982.914,1979.947,1981.769,3933
2023.10.27,12:00,1981.736,1986.115,1976.998,1980.385,9320
2023.10.27,13:00,1980.353,1985.036,1976.817,1982.990,10450
2023.10.27,14:00,1982.960,1985.631,1980.871,1982.050,7793
2023.10.27,15:00,1982.079,1983.431,1978.524,1979.909,5310
2023.10.27,16:00,1979.879,1983.753,1979.156,1983.630,3815
2023.10.27,17:00,1983.634,1996.931,1983.040,1996.686,6524
2023.10.27,18:00,1996.684,2008.567,1995.829,2005.324,8646
2023.10.27,19:00,2005.341,2009.327,2004.755,2006.909,5524
2023.10.27,20:00,2006.941,2007.134,2004.323,2006.048,3121
2023.10.29,22:00,2002.954,2004.776,1996.868,2001.264,6074
2023.10.29,23:00,2001.251,2003.606,2000.507,2002.656,3282
2023.10.30,00:00,2002.684,2006.732,2002.254,2004.624,3799
2023.10.30,01:00,2004.654,2005.707,2002.481,2004.637,3950
2023.10.30,02:00,2004.606,2004.683,2001.905,2002.840,3156
2023.10.30,03:00,2002.838,2003.463,2001.503,2002.075,2696
2023.10.30,04:00,2002.043,2002.660,2000.177,2001.493,2189
2023.10.30,05:00,2001.486,2002.588,1999.537,1999.660,2656
2023.10.30,06:00,1999.651,2000.756,1995.010,1995.536,3861
2023.10.30,07:00,1995.505,1997.720,1993.397,1993.608,4843
2023.10.30,08:00,1993.642,1994.836,1990.976,1993.725,4705
2023.10.30,09:00,1993.757,1997.062,1991.597,1996.539,4680
2023.10.30,10:00,1996.558,1997.317,1994.065,1994.384,3937
2023.10.30,11:00,1994.376,1995.748,1992.615,1995.720,4086
2023.10.30,12:00,1995.750,2000.007,1993.774,1997.949,6701
2023.10.30,13:00,1997.918,2002.481,1995.953,1998.464,8730
2023.10.30,14:00,1998.459,2002.445,1992.010,1997.039,10175
2023.10.30,15:00,1997.007,2000.369,1996.269,1999.089,5630
2023.10.30,16:00,1999.121,2000.594,1997.614,1998.912,4156
2023.10.30,17:00,1998.954,1999.693,1994.679,1997.918,4161
2023.10.30,18:00,1997.911,1999.826,1997.313,1997.820,3003
2023.10.30,19:00,1997.805,1998.697,1994.700,1995.887,3148
2023.10.30,20:00,1995.856,1996.685,1995.187,1996.191,1500
2023.10.30,22:00,1995.881,1996.325,1994.861,1995.044,1083
2023.10.30,23:00,1995.048,1996.151,1993.964,1995.492,2027
2023.10.31,00:00,1995.509,1996.256,1994.276,1995.610,2708
2023.10.31,01:00,1995.600,1997.250,1994.703,1996.315,3516
2023.10.31,02:00,1996.326,1997.079,1994.321,1994.491,2456
2023.10.31,03:00,1994.490,1995.027,1991.660,1992.125,4669
2023.10.31,04:00,1992.122,1993.081,1990.544,1992.733,2801
2023.10.31,05:00,1992.762,1995.092,1992.635,1993.014,3177
2023.10.31,06:00,1993.029,1995.135,1992.398,1994.866,2984
2023.10.31,07:00,1994.872,1997.594,1994.686,1996.249,3545
2023.10.31,08:00,1996.246,1999.168,1995.088,1997.001,4042
2023.10.31,09:00,1996.993,1998.421,1996.177,1997.469,4094
2023.10.31,10:00,1997.464,1999.992,1996.440,1999.992,3616
2023.10.31,11:00,1999.960,2000.336,1997.624,1999.844,3409
2023.10.31,12:00,1999.811,2001.488,1994.801,1995.635,6867
2023.10.31,13:00,1995.630,2004.000,1994.550,2002.461,7593
2023.10.31,14:00,2002.430,2007.849,1998.821,1999.121,9192
2023.10.31,15:00,1999.085,1999.309,1992.384,1994.204,8094
2023.10.31,16:00,1994.170,1994.722,1986.581,1990.765,6857
2023.10.31,17:00,1990.762,1991.230,1983.226,1984.151,6246
2023.10.31,18:00,1984.120,1985.017,1978.806,1984.479,5118
2023.10.31,19:00,1984.515,1986.721,1984.144,1984.826,4001
2023.10.31,20:00,1984.789,1985.161,1983.272,1983.971,1979
2023.10.31,22:00,1983.640,1986.118,1983.598,1984.671,2213
2023.10.31,23:00,1984.719,1985.241,1983.096,1983.668,2174
2023.11.01,00:00,1983.670,1983.949,1978.742,1979.922,3472
2023.11.01,01:00,1979.951,1981.378,1977.966,1979.488,3674
2023.11.01,02:00,1979.490,1980.840,1978.199,1978.324,3189
2023.11.01,03:00,1978.310,1978.997,1976.836,1977.080,2707
2023.11.01,04:00,1977.079,1978.349,1975.231,1977.651,3101
2023.11.01,05:00,1977.655,1979.415,1976.317,1979.062,2915
2023.11.01,06:00,1979.037,1980.967,1979.037,1980.222,3167
2023.11.01,07:00,1980.180,1980.517,1976.480,1977.103,3697
2023.11.01,08:00,1977.097,1982.885,1977.096,1982.380,4089
2023.11.01,09:00,1982.397,1983.652,1980.431,1982.589,3544
2023.11.01,10:00,1982.621,1984.031,1981.960,1983.108,3366
